benchmark_id,scenario,state_access_profile,profile_id,expected_success,call_succeeded,scenario_status_ok,harness_call_gas,internal_create_gas,return_hash,observer_hash,log_hash
curve_stableswap_2coin,set_new_fee,mixed,solc-0.8.36-viair-200,True,True,True,7048,4610810,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x8879bc93be8d9f829a54bed0cf03badbbc79dcf3fb9be44565ad16f4922acf10,0xff58eb1153fab7975c8a0a63746696d49b36579e0e8fb453023bbe16f7033942
curve_stableswap_2coin,stop_ramp_a,mixed,solar-gas-200,True,True,True,7777,4877766,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x38d5294fed9159b7f568bcb8f9444215e836a9bf6e882744d041107a720bb145,0x19832ff79f15d392b3062e7e89edf6af5811bbed9b0d6e632c6595830e20464c
curve_stableswap_2coin,stop_ramp_a,mixed,solar-size-1,True,True,True,8471,5045146,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x38d5294fed9159b7f568bcb8f9444215e836a9bf6e882744d041107a720bb145,0x19832ff79f15d392b3062e7e89edf6af5811bbed9b0d6e632c6595830e20464c
curve_stableswap_2coin,stop_ramp_a,mixed,solc-0.8.36-legacy-200,True,True,True,7827,5674092,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x38d5294fed9159b7f568bcb8f9444215e836a9bf6e882744d041107a720bb145,0x19832ff79f15d392b3062e7e89edf6af5811bbed9b0d6e632c6595830e20464c
curve_stableswap_2coin,stop_ramp_a,mixed,solc-0.8.36-viair-200,True,True,True,8211,4610810,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x38d5294fed9159b7f568bcb8f9444215e836a9bf6e882744d041107a720bb145,0x19832ff79f15d392b3062e7e89edf6af5811bbed9b0d6e632c6595830e20464c
curve_stableswap_2coin,withdraw_admin_fees,mixed,solar-gas-200,True,True,True,24983,4877766,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x592290835bf59f7ebcc542d3755f2967417e92c55ae1304a584f0af3bb6106e5,0x0000000000000000000000000000000000000000000000000000000000000000
curve_stableswap_2coin,withdraw_admin_fees,mixed,solar-size-1,True,True,True,25404,5045146,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x592290835bf59f7ebcc542d3755f2967417e92c55ae1304a584f0af3bb6106e5,0x0000000000000000000000000000000000000000000000000000000000000000
curve_stableswap_2coin,withdraw_admin_fees,mixed,solc-0.8.36-legacy-200,True,True,True,25044,5674092,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x592290835bf59f7ebcc542d3755f2967417e92c55ae1304a584f0af3bb6106e5,0x0000000000000000000000000000000000000000000000000000000000000000
curve_stableswap_2coin,withdraw_admin_fees,mixed,solc-0.8.36-viair-200,True,True,True,25155,4610810,0xc5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470,0x592290835bf59f7ebcc542d3755f2967417e92c55ae1304a584f0af3bb6106e5,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,clone_value,mixed,solar-gas-200,True,True,True,759,123637,0xbeced09521047d05b8960b7e7bcc1d1292cf3e4b2a6b63f48335cbde5f7545d2,0x5714ee30f7600607d4eb092da8f3b6d799d0f96c19a71fd903ecc56ccdef4d5a,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,clone_value,mixed,solar-size-1,True,True,True,759,123637,0xbeced09521047d05b8960b7e7bcc1d1292cf3e4b2a6b63f48335cbde5f7545d2,0x5714ee30f7600607d4eb092da8f3b6d799d0f96c19a71fd903ecc56ccdef4d5a,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,clone_value,mixed,solc-0.8.36-legacy-200,True,True,True,910,177111,0xbeced09521047d05b8960b7e7bcc1d1292cf3e4b2a6b63f48335cbde5f7545d2,0x5714ee30f7600607d4eb092da8f3b6d799d0f96c19a71fd903ecc56ccdef4d5a,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,clone_value,mixed,solc-0.8.36-viair-200,True,True,True,806,151498,0xbeced09521047d05b8960b7e7bcc1d1292cf3e4b2a6b63f48335cbde5f7545d2,0x5714ee30f7600607d4eb092da8f3b6d799d0f96c19a71fd903ecc56ccdef4d5a,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,proxy_code_hash,cold,solar-gas-200,True,True,True,853,123637,0x5856d2a1424457d4f95901bfd532446760bb8a4d9a7a1298c4c7cb1a81a98cb4,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,proxy_code_hash,cold,solar-size-1,True,True,True,853,123637,0x5856d2a1424457d4f95901bfd532446760bb8a4d9a7a1298c4c7cb1a81a98cb4,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,proxy_code_hash,cold,solc-0.8.36-legacy-200,True,True,True,1035,177111,0x5856d2a1424457d4f95901bfd532446760bb8a4d9a7a1298c4c7cb1a81a98cb4,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,proxy_code_hash,cold,solc-0.8.36-viair-200,True,True,True,993,151498,0x5856d2a1424457d4f95901bfd532446760bb8a4d9a7a1298c4c7cb1a81a98cb4,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,record_clone,warm,solar-gas-200,True,True,True,22935,123637,0xbeced09521047d05b8960b7e7bcc1d1292cf3e4b2a6b63f48335cbde5f7545d2,0x5714ee30f7600607d4eb092da8f3b6d799d0f96c19a71fd903ecc56ccdef4d5a,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,record_clone,warm,solar-size-1,True,True,True,22935,123637,0xbeced09521047d05b8960b7e7bcc1d1292cf3e4b2a6b63f48335cbde5f7545d2,0x5714ee30f7600607d4eb092da8f3b6d799d0f96c19a71fd903ecc56ccdef4d5a,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,record_clone,warm,solc-0.8.36-legacy-200,True,True,True,23288,177111,0xbeced09521047d05b8960b7e7bcc1d1292cf3e4b2a6b63f48335cbde5f7545d2,0x5714ee30f7600607d4eb092da8f3b6d799d0f96c19a71fd903ecc56ccdef4d5a,0x0000000000000000000000000000000000000000000000000000000000000000
eip1167_codehash_bookkeeping,record_clone,warm,solc-0.8.36-viair-200,True,True,True,23117,151498,0xbeced09521047d05b8960b7e7bcc1d1292cf3e4b2a6b63f48335cbde5f7545d2,0x5714ee30f7600607d4eb092da8f3b6d799d0f96c19a71fd903ecc56ccdef4d5a,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,approve_success,warm,solar-gas-200,True,True,True,22604,284133,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x5b1ba02679e097c1cf85bb2061312d3f653d432a106f2b68225b257164237c28,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,approve_success,warm,solar-size-1,True,True,True,22591,277525,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x5b1ba02679e097c1cf85bb2061312d3f653d432a106f2b68225b257164237c28,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,approve_success,warm,solc-0.8.36-legacy-200,True,True,True,22870,373555,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x5b1ba02679e097c1cf85bb2061312d3f653d432a106f2b68225b257164237c28,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,approve_success,warm,solc-0.8.36-viair-200,True,True,True,22656,334081,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x5b1ba02679e097c1cf85bb2061312d3f653d432a106f2b68225b257164237c28,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,total_supply,cold,solar-gas-200,True,True,True,675,284133,0x8b673aa9699ba221ee48e2e198c530c0e3da1c58b29a8ea98947dac799bf2e73,0x94a7033be3042fff2add7ba54cc00c7a60755923b1f1e18bc9fbdf7e514847cd,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,total_supply,cold,solar-size-1,True,True,True,685,277525,0x8b673aa9699ba221ee48e2e198c530c0e3da1c58b29a8ea98947dac799bf2e73,0x94a7033be3042fff2add7ba54cc00c7a60755923b1f1e18bc9fbdf7e514847cd,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,total_supply,cold,solc-0.8.36-legacy-200,True,True,True,789,373555,0x8b673aa9699ba221ee48e2e198c530c0e3da1c58b29a8ea98947dac799bf2e73,0x94a7033be3042fff2add7ba54cc00c7a60755923b1f1e18bc9fbdf7e514847cd,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,total_supply,cold,solc-0.8.36-viair-200,True,True,True,742,334081,0x8b673aa9699ba221ee48e2e198c530c0e3da1c58b29a8ea98947dac799bf2e73,0x94a7033be3042fff2add7ba54cc00c7a60755923b1f1e18bc9fbdf7e514847cd,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_from_success,mixed,solar-gas-200,True,True,True,26682,284133,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x33c01ed28ae63eecbbd15c9563fff7e5bfe5916151b1f5f25f2aefb81d6ad12b,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_from_success,mixed,solar-size-1,True,True,True,26791,277525,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x33c01ed28ae63eecbbd15c9563fff7e5bfe5916151b1f5f25f2aefb81d6ad12b,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_from_success,mixed,solc-0.8.36-legacy-200,True,True,True,27428,373555,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x33c01ed28ae63eecbbd15c9563fff7e5bfe5916151b1f5f25f2aefb81d6ad12b,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_from_success,mixed,solc-0.8.36-viair-200,True,True,True,27030,334081,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x33c01ed28ae63eecbbd15c9563fff7e5bfe5916151b1f5f25f2aefb81d6ad12b,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_revert,cold,solar-gas-200,False,False,True,5919,284133,0x4428af0fc6795a4ef647e4e62f45156e8e2d9c2b85a04592ae031895cffe91d5,0x94a7033be3042fff2add7ba54cc00c7a60755923b1f1e18bc9fbdf7e514847cd,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_revert,cold,solar-size-1,False,False,True,6038,277525,0x4428af0fc6795a4ef647e4e62f45156e8e2d9c2b85a04592ae031895cffe91d5,0x94a7033be3042fff2add7ba54cc00c7a60755923b1f1e18bc9fbdf7e514847cd,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_revert,cold,solc-0.8.36-legacy-200,False,False,True,6203,373555,0x4428af0fc6795a4ef647e4e62f45156e8e2d9c2b85a04592ae031895cffe91d5,0x94a7033be3042fff2add7ba54cc00c7a60755923b1f1e18bc9fbdf7e514847cd,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_revert,cold,solc-0.8.36-viair-200,False,False,True,6165,334081,0x4428af0fc6795a4ef647e4e62f45156e8e2d9c2b85a04592ae031895cffe91d5,0x94a7033be3042fff2add7ba54cc00c7a60755923b1f1e18bc9fbdf7e514847cd,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_success,warm,solar-gas-200,True,True,True,23144,284133,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xf5495a869daf164f9b1390e72c294334e7558ec098d9f8509b4d65aa44dbc1e6,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_success,warm,solar-size-1,True,True,True,23264,277525,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xf5495a869daf164f9b1390e72c294334e7558ec098d9f8509b4d65aa44dbc1e6,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_success,warm,solc-0.8.36-legacy-200,True,True,True,23610,373555,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xf5495a869daf164f9b1390e72c294334e7558ec098d9f8509b4d65aa44dbc1e6,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_minimal,transfer_success,warm,solc-0.8.36-viair-200,True,True,True,23409,334081,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xf5495a869daf164f9b1390e72c294334e7558ec098d9f8509b4d65aa44dbc1e6,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,hash_current_after_nonce,warm,solar-gas-200,True,True,True,1141,105013,0x0a25c63498b7fb606286cc339546b02a46bc173db5a70b7a9278399a93c6ccfb,0x3e3399039f32b651885720dfd55db9a6a31c250cadd3c728672e6ebdb4bca75d,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,hash_current_after_nonce,warm,solar-size-1,True,True,True,1124,109810,0x0a25c63498b7fb606286cc339546b02a46bc173db5a70b7a9278399a93c6ccfb,0x3e3399039f32b651885720dfd55db9a6a31c250cadd3c728672e6ebdb4bca75d,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,hash_current_after_nonce,warm,solc-0.8.36-legacy-200,True,True,True,1451,155097,0x0a25c63498b7fb606286cc339546b02a46bc173db5a70b7a9278399a93c6ccfb,0x3e3399039f32b651885720dfd55db9a6a31c250cadd3c728672e6ebdb4bca75d,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,hash_current_after_nonce,warm,solc-0.8.36-viair-200,True,True,True,1251,135479,0x0a25c63498b7fb606286cc339546b02a46bc173db5a70b7a9278399a93c6ccfb,0x3e3399039f32b651885720dfd55db9a6a31c250cadd3c728672e6ebdb4bca75d,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,hash_static,cold,solar-gas-200,True,True,True,982,105013,0x655e950c2b70bece96773905eee18833457f73ca9338c14b5d7a0e60629bf761,0x14d1565e4ab56f22d4f1ea0ef735a6057623e3287b37b333b459d4d319835e8f,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,hash_static,cold,solar-size-1,True,True,True,992,109810,0x655e950c2b70bece96773905eee18833457f73ca9338c14b5d7a0e60629bf761,0x14d1565e4ab56f22d4f1ea0ef735a6057623e3287b37b333b459d4d319835e8f,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,hash_static,cold,solc-0.8.36-legacy-200,True,True,True,1286,155097,0x655e950c2b70bece96773905eee18833457f73ca9338c14b5d7a0e60629bf761,0x14d1565e4ab56f22d4f1ea0ef735a6057623e3287b37b333b459d4d319835e8f,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,hash_static,cold,solc-0.8.36-viair-200,True,True,True,1127,135479,0x655e950c2b70bece96773905eee18833457f73ca9338c14b5d7a0e60629bf761,0x14d1565e4ab56f22d4f1ea0ef735a6057623e3287b37b333b459d4d319835e8f,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,use_nonce,cold,solar-gas-200,True,True,True,22898,105013,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x3e3399039f32b651885720dfd55db9a6a31c250cadd3c728672e6ebdb4bca75d,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,use_nonce,cold,solar-size-1,True,True,True,22938,109810,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x3e3399039f32b651885720dfd55db9a6a31c250cadd3c728672e6ebdb4bca75d,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,use_nonce,cold,solc-0.8.36-legacy-200,True,True,True,23193,155097,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x3e3399039f32b651885720dfd55db9a6a31c250cadd3c728672e6ebdb4bca75d,0x0000000000000000000000000000000000000000000000000000000000000000
erc20_permit_hashing,use_nonce,cold,solc-0.8.36-viair-200,True,True,True,22988,135479,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x3e3399039f32b651885720dfd55db9a6a31c250cadd3c728672e6ebdb4bca75d,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,hash_pair,cold,solar-gas-200,True,True,True,674,77781,0x8606a2cecc10d90a6f8a3a614b2fc8798f30d331c1526ba447b89dbd32dd528e,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,hash_pair,cold,solar-size-1,True,True,True,674,80183,0x8606a2cecc10d90a6f8a3a614b2fc8798f30d331c1526ba447b89dbd32dd528e,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,hash_pair,cold,solc-0.8.36-legacy-200,True,True,True,916,146481,0x8606a2cecc10d90a6f8a3a614b2fc8798f30d331c1526ba447b89dbd32dd528e,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,hash_pair,cold,solc-0.8.36-viair-200,True,True,True,860,119846,0x8606a2cecc10d90a6f8a3a614b2fc8798f30d331c1526ba447b89dbd32dd528e,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_empty_false,cold,solar-gas-200,True,True,True,725,77781,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_empty_false,cold,solar-size-1,True,True,True,752,80183,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_empty_false,cold,solc-0.8.36-legacy-200,True,True,True,990,146481,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_empty_false,cold,solc-0.8.36-viair-200,True,True,True,804,119846,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_16,warm,solar-gas-200,True,True,True,3752,77781,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_16,warm,solar-size-1,True,True,True,3908,80183,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_16,warm,solc-0.8.36-legacy-200,True,True,True,5637,146481,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_16,warm,solc-0.8.36-viair-200,True,True,True,5828,119846,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_16_false,warm,solar-gas-200,True,True,True,3751,77781,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_16_false,warm,solar-size-1,True,True,True,3906,80183,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_16_false,warm,solc-0.8.36-legacy-200,True,True,True,5635,146481,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_16_false,warm,solc-0.8.36-viair-200,True,True,True,5826,119846,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_8,warm,solar-gas-200,True,True,True,2219,77781,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_8,warm,solar-size-1,True,True,True,2310,80183,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_8,warm,solc-0.8.36-legacy-200,True,True,True,3321,146481,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_proof_8,warm,solc-0.8.36-viair-200,True,True,True,3330,119846,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_single,warm,solar-gas-200,True,True,True,904,77781,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_single,warm,solar-size-1,True,True,True,940,80183,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_single,warm,solc-0.8.36-legacy-200,True,True,True,1285,146481,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
merkle_verifier,verify_single,warm,solc-0.8.36-viair-200,True,True,True,1126,119846,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,guarded_increment,cold,solar-gas-200,True,True,True,24948,169111,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xce86b7ce1c66c6809b39800e7fff9ffd677bacf1fb58511138f78e93f2055cfe,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,guarded_increment,cold,solar-size-1,True,True,True,25019,158692,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xce86b7ce1c66c6809b39800e7fff9ffd677bacf1fb58511138f78e93f2055cfe,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,guarded_increment,cold,solc-0.8.36-legacy-200,True,True,True,25135,232433,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xce86b7ce1c66c6809b39800e7fff9ffd677bacf1fb58511138f78e93f2055cfe,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,guarded_increment,cold,solc-0.8.36-viair-200,True,True,True,24970,205392,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xce86b7ce1c66c6809b39800e7fff9ffd677bacf1fb58511138f78e93f2055cfe,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,non_owner_pause_revert,cold,solar-gas-200,False,False,True,3814,169111,0xea6f8ab235c9532e21ccac4f56c9de540dfc912d367cff743555295dc0643dd1,0x71827b73ab8679feeb875227cd39ccf6b4ab7638b77fd3df625482b24000e97a,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,non_owner_pause_revert,cold,solar-size-1,False,False,True,3841,158692,0xea6f8ab235c9532e21ccac4f56c9de540dfc912d367cff743555295dc0643dd1,0x71827b73ab8679feeb875227cd39ccf6b4ab7638b77fd3df625482b24000e97a,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,non_owner_pause_revert,cold,solc-0.8.36-legacy-200,False,False,True,3927,232433,0xea6f8ab235c9532e21ccac4f56c9de540dfc912d367cff743555295dc0643dd1,0x71827b73ab8679feeb875227cd39ccf6b4ab7638b77fd3df625482b24000e97a,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,non_owner_pause_revert,cold,solc-0.8.36-viair-200,False,False,True,3946,205392,0xea6f8ab235c9532e21ccac4f56c9de540dfc912d367cff743555295dc0643dd1,0x71827b73ab8679feeb875227cd39ccf6b4ab7638b77fd3df625482b24000e97a,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,pause,warm,solar-gas-200,True,True,True,21979,169111,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xe7c876f36ee461725649cbdbc0700fe8d859d90bb0c21df96e4efcb80ca65fa8,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,pause,warm,solar-size-1,True,True,True,22006,158692,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xe7c876f36ee461725649cbdbc0700fe8d859d90bb0c21df96e4efcb80ca65fa8,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,pause,warm,solc-0.8.36-legacy-200,True,True,True,22067,232433,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xe7c876f36ee461725649cbdbc0700fe8d859d90bb0c21df96e4efcb80ca65fa8,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,pause,warm,solc-0.8.36-viair-200,True,True,True,22083,205392,0xb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf6,0xe7c876f36ee461725649cbdbc0700fe8d859d90bb0c21df96e4efcb80ca65fa8,0x0000000000000000000000000000000000000000000000000000000000000000
ownable_pausable,paused_revert,mixed,solar-gas-200,False,False,True,773,169111,0xe22341f44e86f25c5c321e84b073115691ca003ce78a84908ea790a6b31fc221,0xe7c876f36ee461725649cbdbc0700fe8d859d90bb0c21df96e4efcb80ca65fa8,0x0000000000000000000000000000000000000000000000000000000000000000
